"Step","Name: ml100k-bpr-dual3 - precision","Name: ml100k-bpr-dual3 - precision__MIN","Name: ml100k-bpr-dual3 - precision__MAX","Name: ml100k-bpr-dual2 - precision","Name: ml100k-bpr-dual2 - precision__MIN","Name: ml100k-bpr-dual2 - precision__MAX","Name: ml100k-bpr-random - precision","Name: ml100k-bpr-random - precision__MIN","Name: ml100k-bpr-random - precision__MAX","Name: ml100k-bpr-sim - precision","Name: ml100k-bpr-sim - precision__MIN","Name: ml100k-bpr-sim - precision__MAX","Name: ml100k-bpr-rb - precision","Name: ml100k-bpr-rb - precision__MIN","Name: ml100k-bpr-rb - precision__MAX","Name: ml100k-bpr-popularity-default - precision","Name: ml100k-bpr-popularity-default - precision__MIN","Name: ml100k-bpr-popularity-default - precision__MAX"
"80","0.3411099328384588","0.3391304347826087","0.34506892895015906","0.34457405443619654","0.3391304347826087","0.3472958642629905","0.33605514316012725","0.33605514316012725","0.33605514316012725","0.33022269353128314","0.33022269353128314","0.33022269353128314","0.3391304347826087","0.3391304347826087","0.3391304347826087","0.3071049840933192","0.3071049840933192","0.3071049840933192"
"81","0.3416755037115588","0.34019088016967125","0.344644750795334","0.3434429126899965","0.34019088016967125","0.34506892895015906","0.33594909862142097","0.33594909862142097","0.33594909862142097","0.33085896076352067","0.33085896076352067","0.33085896076352067","0.3379639448568399","0.3379639448568399","0.3379639448568399","0.30848356309650055","0.30848356309650055","0.30848356309650055"
"82","0.34079179922234","0.33923647932131495","0.3439024390243902","0.3435489572287027","0.33923647932131495","0.3457051961823966","0.335524920466596","0.335524920466596","0.335524920466596","0.3299045599151644","0.3299045599151644","0.3299045599151644","0.33828207847295866","0.33828207847295866","0.33828207847295866","0.30668080593849417","0.30668080593849417","0.30668080593849417"
"83","0.3433368681512902","0.3422057264050901","0.34559915164369037","0.34404383174266523","0.3422057264050901","0.3449628844114528","0.33700954400848354","0.33700954400848354","0.33700954400848354","0.33244962884411455","0.33244962884411455","0.33244962884411455","0.33775185577942735","0.33775185577942735","0.33775185577942735","0.3088016967126193","0.3088016967126193","0.3088016967126193"
"84","0.3417108518911276","0.34050901378579","0.34411452810180276","0.34326617179215274","0.34050901378579","0.344644750795334","0.33584305408271475","0.33584305408271475","0.33584305408271475","0.33001060445387065","0.33001060445387065","0.33001060445387065","0.3398727465535525","0.3398727465535525","0.3398727465535525","0.30848356309650055","0.30848356309650055","0.30848356309650055"
"85","0.34153411099328385","0.3404029692470838","0.343796394485684","0.3451396253092966","0.3404029692470838","0.34750795334040296","0.3381760339342524","0.3381760339342524","0.3381760339342524","0.331389183457052","0.331389183457052","0.331389183457052","0.3388123011664899","0.3388123011664899","0.3388123011664899","0.3106044538706257","0.3106044538706257","0.3106044538706257"
"86","0.3412159773771651","0.33966065747614","0.34432661717921526","0.34503358077059026","0.33966065747614","0.34772004241781546","0.3369034994697773","0.3369034994697773","0.3369034994697773","0.3305408271474019","0.3305408271474019","0.3305408271474019","0.3371155885471898","0.3371155885471898","0.3371155885471898","0.30933191940615057","0.30933191940615057","0.30933191940615057"
"87","0.34181689642983387","0.34146341463414637","0.3425238600212089","0.34457405443619654","0.34146341463414637","0.34612937433722163","0.33849416755037115","0.33849416755037115","0.33849416755037115","0.3307529162248144","0.3307529162248144","0.3307529162248144","0.3388123011664899","0.3388123011664899","0.3388123011664899","0.31113467656415694","0.31113467656415694","0.31113467656415694"
"88","0.3422057264050901","0.34114528101802755","0.34432661717921526","0.34439731353835273","0.34114528101802755","0.34602332979851536","0.33870625662778364","0.33870625662778364","0.33870625662778364","0.3307529162248144","0.3307529162248144","0.3307529162248144","0.33902439024390246","0.33902439024390246","0.33902439024390246","0.31134676564156943","0.31134676564156943","0.31134676564156943"
"89","0.3411806291975963","0.33997879109225876","0.34358430540827145","0.3464828561329092","0.33997879109225876","0.3497348886532344","0.3380699893955461","0.3380699893955461","0.3380699893955461","0.33361611876988334","0.33361611876988334","0.33361611876988334","0.34072110286320256","0.34072110286320256","0.34072110286320256","0.30933191940615057","0.30933191940615057","0.30933191940615057"
"90","0.3419936373276777","0.3404029692470838","0.34517497348886533","0.34492753623188405","0.3404029692470838","0.3471898197242842","0.33775185577942735","0.33775185577942735","0.33775185577942735","0.3331919406150583","0.3331919406150583","0.3331919406150583","0.34146341463414637","0.34146341463414637","0.34146341463414637","0.31166489925768825","0.31166489925768825","0.31166489925768825"
"91","0.3413220219158713","0.3402969247083775","0.34337221633085896","0.3447507953340403","0.3402969247083775","0.3469777306468717","0.3408271474019088","0.3408271474019088","0.3408271474019088","0.3316012725344645","0.3316012725344645","0.3316012725344645","0.33902439024390246","0.33902439024390246","0.33902439024390246","0.3081654294803818","0.3081654294803818","0.3081654294803818"
"92","0.34164015553199006","0.34019088016967125","0.3445387062566278","0.3452103216684341","0.34019088016967125","0.34772004241781546","0.34008483563096503","0.34008483563096503","0.34008483563096503","0.3329798515376458","0.3329798515376458","0.3329798515376458","0.33828207847295866","0.33828207847295866","0.33828207847295866","0.3097560975609756","0.3097560975609756","0.3097560975609756"
"93","0.3416048073524213","0.3383881230116649","0.3480381760339343","0.34326617179215263","0.3383881230116649","0.3457051961823966","0.34050901378579","0.34050901378579","0.34050901378579","0.3323435843054083","0.3323435843054083","0.3323435843054083","0.33997879109225876","0.33997879109225876","0.33997879109225876","0.30922587486744435","0.30922587486744435","0.30922587486744435"
"94","0.34326617179215274","0.34178154825026513","0.3462354188759279","0.3440438317426653","0.34178154825026513","0.34517497348886533","0.3389183457051962","0.3389183457051962","0.3389183457051962","0.33213149522799573","0.33213149522799573","0.33213149522799573","0.33944856839872745","0.33944856839872745","0.33944856839872745","0.3081654294803818","0.3081654294803818","0.3081654294803818"
"95","0.34146341463414637","0.34008483563096503","0.34422057264050904","0.34347826086956523","0.34008483563096503","0.34517497348886533","0.34093319194061505","0.34093319194061505","0.34093319194061505","0.33266171792152704","0.33266171792152704","0.33266171792152704","0.34167550371155886","0.34167550371155886","0.34167550371155886","0.30699893955461294","0.30699893955461294","0.30699893955461294"
"96","0.34400848356309655","0.3420996818663839","0.34782608695652173","0.3440084835630965","0.3420996818663839","0.3449628844114528","0.3422057264050901","0.3422057264050901","0.3422057264050901","0.3332979851537646","0.3332979851537646","0.3332979851537646","0.33923647932131495","0.33923647932131495","0.33923647932131495","0.308271474019088","0.308271474019088","0.308271474019088"
"97","0.34397313538352775","0.3420996818663839","0.34772004241781546","0.3449982325910215","0.3420996818663839","0.3464475079533404","0.3404029692470838","0.3404029692470838","0.3404029692470838","0.33213149522799573","0.33213149522799573","0.33213149522799573","0.3412513255567338","0.3412513255567338","0.3412513255567338","0.3104984093319194","0.3104984093319194","0.3104984093319194"
"98","0.34372569812654646","0.3420996818663839","0.3469777306468717","0.3459879816189466","0.3420996818663839","0.347932131495228","0.34178154825026513","0.34178154825026513","0.34178154825026513","0.3327677624602333","0.3327677624602333","0.3327677624602333","0.33902439024390246","0.33902439024390246","0.33902439024390246","0.30922587486744435","0.30922587486744435","0.30922587486744435"
"99","0.34238246730293387","0.3412513255567338","0.344644750795334","0.3455638034641216","0.3412513255567338","0.34772004241781546","0.3395546129374337","0.3395546129374337","0.3395546129374337","0.3339342523860021","0.3339342523860021","0.3339342523860021","0.3395546129374337","0.3395546129374337","0.3395546129374337","0.3097560975609756","0.3097560975609756","0.3097560975609756"
